longTermAdminCd,longTermAdminNm,adminPttnName,ratingCd,siDoName,siGunGuName,ratingDate,ratingGrade,opRating,safeRating,rightRating,processRating,resultRating
34415000124,공주원로원 주간보호센터,주야간보호,2019년 정기평가,충청남도,공주시,2019-04-17,A,87,100,100,98,80
24415000004,금강노인복지센터,주야간보호,2019년 정기평가,충청남도,공주시,2019-08-30,B,83,98,100,93,67
34418000066,금빛재가복지센터,방문요양,2019년 정기평가,충청남도,보령시,2019-08-08,B,67,90,86,75,100
34418000126,믿음재가방문요양센터,방문요양,2019년 정기평가,충청남도,보령시,2019-03-07,C,66,100,82,64,92
34418000112,동행복지센터,방문요양,2019년 정기평가,충청남도,보령시,2019-05-15,C,69,90,86,62,92
34418000125,보령지역자활센터,방문요양,2019년 정기평가,충청남도,보령시,2019-08-23,A,91,90,91,88,100
34418000140,성심방문요양센터,방문요양,2019년 정기평가,충청남도,보령시,2019-05-15,A,95,100,100,74,88
34418000102,보령밀알교회부설그루터기재가복지센터,방문요양,2019년 정기평가,충청남도,보령시,2019-04-09,A,95,100,82,91,94
34418000136,홍보재가복지센터,방문요양,2019년 정기평가,충청남도,보령시,2019-05-08,A,95,100,91,79,92
34418000138,가나안노인복지재가센터,방문요양,2019년 정기평가,충청남도,보령시,2019-08-08,B,85,80,89,74,90
34418000104,힐링재가복지센터,방문요양,2019년 정기평가,충청남도,보령시,2019-07-25,B,77,100,91,67,100
34418000046,기쁨나눔노인요양방문센터,방문요양,2019년 정기평가,충청남도,보령시,2019-07-25,B,67,75,86,81,100
34418000094,곰내요양복지센터,방문요양,2019년 정기평가,충청남도,보령시,2019-06-11,B,84,100,78,80,98
34418000108,섬김재가노인방문요양보호센터,방문요양,2019년 정기평가,충청남도,보령시,2019-08-09,C,70,100,70,65,100
34418000125,보령지역자활센터,방문목욕,2019년 정기평가,충청남도,보령시,2019-08-23,B,70,80,91,82,88
34418000102,보령밀알교회부설그루터기재가복지센터,방문목욕,2019년 정기평가,충청남도,보령시,2019-04-09,B,80,85,73,92,100
34418000108,섬김재가노인방문요양보호센터,방문목욕,2019년 정기평가,충청남도,보령시,2019-08-09,D,84,75,53,62,100
34418000102,보령밀알교회부설그루터기재가복지센터,주야간보호,2019년 정기평가,충청남도,보령시,2019-04-09,A,84,95,97,90,97
34418000128,브라보재가요양센터,주야간보호,2019년 정기평가,충청남도,보령시,2019-04-09,E,58,70,79,36,90
34418000124,늘푸른복지용구,복지용구,2019년 정기평가,충청남도,보령시,2019-08-09,B,91,88,85,75,83
34418000024,동부케어,복지용구,2019년 정기평가,충청남도,보령시,2019-06-11,A,94,100,85,93,91
34477000058,효누리방문요양센터,방문요양,2019년 정기평가,충청남도,서천군,2019-06-17,A,85,100,100,87,98
34477000036,섬김노인복지센터,방문요양,2019년 정기평가,충청남도,서천군,2019-08-23,A,100,80,95,87,98
34477000042,한마음요양센터,방문요양,2019년 정기평가,충청남도,서천군,2019-04-30,C,91,90,73,56,100
24477000052,행복나눔노인복지센터,방문요양,2019년 정기평가,충청남도,서천군,2019-04-16,B,83,90,84,70,96
34477000072,주식회사 약손돌봄센터,방문요양,2019년 정기평가,충청남도,서천군,2019-08-08,B,92,90,82,65,98
34477000028,희망센터,방문요양,2019년 정기평가,충청남도,서천군,2019-08-23,A,98,100,95,82,100
24477000052,행복나눔노인복지센터,주야간보호,2019년 정기평가,충청남도,서천군,2019-04-16,D,69,76,58,54,90
34477000048,진주의료기,복지용구,2019년 정기평가,충청남도,서천군,2019-04-30,B,93,75,82,93,100
34421000116,사랑방문요양센터,방문요양,2019년 정기평가,충청남도,서산시,2019-08-23,D,96,60,63,45,100
34421000136,A플러스요양센터,방문요양,2019년 정기평가,충청남도,서산시,2019-03-11,B,69,100,95,87,94
24421000004,서산노인복지센터,방문요양,2019년 정기평가,충청남도,서산시,2019-07-12,B,95,100,60,77,100
34421000088,부모사랑요양센터,방문요양,2019년 정기평가,충청남도,서산시,2019-07-12,E,69,60,50,49,98
34421000150,성심요양보호센터,방문요양,2019년 정기평가,충청남도,서산시,2019-05-15,C,89,80,58,51,100
34421000124,운산농협행복모음센터,방문요양,2019년 정기평가,충청남도,서산시,2019-05-23,C,72,90,76,60,92
34421000082,참좋은재가복지센터,방문요양,2019년 정기평가,충청남도,서산시,2019-09-17,B,71,100,95,81,100
34421000044,민들레복지요양센터,방문요양,2019년 정기평가,충청남도,서산시,2019-08-23,A,91,100,91,88,100
34421000118,해미노인방문요양센터,방문요양,2019년 정기평가,충청남도,서산시,2019-07-25,C,67,85,84,71,100
34421000099,서산재가요양센터,방문요양,2019년 정기평가,충청남도,서산시,2019-05-23,D,44,90,92,51,100
34421000076,가가호호방문요양센터,방문요양,2019년 정기평가,충청남도,서산시,2019-04-16,D,73,60,60,51,100
34421000148,서령방문요양센터,방문요양,2019년 정기평가,충청남도,서산시,2019-04-16,A,98,90,95,78,92
34421000022,해미경애복지센터,방문요양,2019년 정기평가,충청남도,서산시,2019-07-25,C,78,55,78,62,100
34421000066,정성방문요양센터,방문요양,2019년 정기평가,충청남도,서산시,2019-07-12,B,69,90,86,80,100
34421000116,사랑방문요양센터,방문목욕,2019년 정기평가,충청남도,서산시,2019-08-23,C,95,50,63,68,100
34421000088,부모사랑요양센터,방문목욕,2019년 정기평가,충청남도,서산시,2019-07-12,E,66,60,45,50,100
34421000150,성심요양보호센터,방문목욕,2019년 정기평가,충청남도,서산시,2019-05-15,C,76,78,71,70,100
34421000044,민들레복지요양센터,방문목욕,2019년 정기평가,충청남도,서산시,2019-08-23,A,97,100,95,91,100
34421000099,서산재가요양센터,방문목욕,2019년 정기평가,충청남도,서산시,2019-05-23,C,57,75,88,56,100
34421000076,가가호호방문요양센터,방문목욕,2019년 정기평가,충청남도,서산시,2019-04-16,D,67,75,56,48,100
24421000090,한울타리노인요양원병설재가복지센터,주야간보호,2019년 정기평가,충청남도,서산시,2019-05-08,B,86,98,91,80,97
24421000048,엘림재가노인복지센터,주야간보호,2019년 정기평가,충청남도,서산시,2019-09-17,B,88,95,75,85,90
34421000146,하람의료복지용구센터,복지용구,2019년 정기평가,충청남도,서산시,2019-07-12,B,82,100,85,81,100
34421000136,A플러스요양센터,복지용구,2019년 정기평가,충청남도,서산시,2019-03-11,A,94,100,85,100,100
34421000134,서산의료기복지용구센터,복지용구,2019년 정기평가,충청남도,서산시,2019-05-15,B,93,100,71,87,91
34421000154,진메디,복지용구,2019년 정기평가,충청남도,서산시,2019-03-11,E,63,25,67,68,100
34482500006,태안군방문요양센터,방문요양,2019년 정기평가,충청남도,태안군,2019-08-23,B,82,100,91,78,100
34482500071,태안 노인복지관 재가장기요양센터,방문요양,2019년 정기평가,충청남도,태안군,2019-08-23,B,60,90,95,67,100
34482500078,노인복지안면센터,방문요양,2019년 정기평가,충청남도,태안군,2019-04-16,A,90,100,86,94,98
34482500072,안면도 사랑 노인요양센터,방문요양,2019년 정기평가,충청남도,태안군,2019-07-12,E,51,60,60,45,92
34482500034,안면도효드림노인복지센터,방문요양,2019년 정기평가,충청남도,태안군,2019-09-17,A,80,90,100,88,100
34482500002,태안노인방문복지센터,방문요양,2019년 정기평가,충청남도,태안군,2019-07-12,D,66,90,91,74,100
34482500002,태안노인방문복지센터,방문목욕,2019년 정기평가,충청남도,태안군,2019-07-12,E,57,90,78,68,100
34423000040,연무대재가노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-08-29,B,85,100,91,78,92
34423000066,내동복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-04-29,B,75,90,86,89,100
34423000152,좋은이웃노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-09-24,B,72,100,78,74,100
34423000154,효노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-07-11,B,77,100,76,78,100
34423000062,효도마을노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-07-11,C,84,90,73,58,100
34423000056,새롬노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-03-06,B,76,90,89,67,92
34423000158,드림재가복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-07-19,C,85,60,78,54,100
34423000166,광석재가노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-03-06,C,77,90,73,67,100
34423000144,천사방문요양센터,방문요양,2019년 정기평가,충청남도,논산시,2019-08-02,B,88,90,73,70,100
24423000008,논산노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-09-24,A,84,100,91,86,100
34423000058,행복나눔복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-07-19,D,69,80,52,57,67
34423000042,함께하는실버복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-09-06,B,77,100,91,74,100
34423000162,은혜방문요양센터,방문요양,2019년 정기평가,충청남도,논산시,2019-07-09,B,61,70,95,80,100
34423000076,평화노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-04-01,B,97,85,84,72,94
34423000036,놀뫼노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-09-03,B,75,100,91,82,100
34423000112,삼성재가노인복지센터,방문요양,2019년 정기평가,충청남도,논산시,2019-07-09,B,80,80,91,64,94
34423000152,좋은이웃노인복지센터,방문목욕,2019년 정기평가,충청남도,논산시,2019-09-24,B,85,100,91,83,100
34423000154,효노인복지센터,방문목욕,2019년 정기평가,충청남도,논산시,2019-07-11,C,67,100,76,73,100
34423000056,새롬노인복지센터,방문목욕,2019년 정기평가,충청남도,논산시,2019-03-06,C,73,90,63,70,88
34423000166,광석재가노인복지센터,방문목욕,2019년 정기평가,충청남도,논산시,2019-03-06,C,77,90,65,75,100
34423000144,천사방문요양센터,방문목욕,2019년 정기평가,충청남도,논산시,2019-08-02,B,88,90,82,81,100
34423000162,은혜방문요양센터,방문목욕,2019년 정기평가,충청남도,논산시,2019-07-09,C,64,80,69,70,100
34423000076,평화노인복지센터,방문목욕,2019년 정기평가,충청남도,논산시,2019-04-01,B,100,75,84,79,100
34423000114,A+행복한주간보호센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-03-29,A,72,98,83,95,85
34423000160,매치매치주간보호센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-07-24,B,72,100,97,88,95
34423000136,안심재가노인복지센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-08-02,C,73,91,75,70,97
34423000172,논산행복한주간보호센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-05-22,C,58,80,85,66,100
34423000180,세빈주야간보호센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-05-17,C,72,82,66,65,100
24423000176,고향의집병설 고향주간보호센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-07-10,A,77,98,100,85,95
24423000008,논산노인복지센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-09-24,B,84,95,83,67,97
34423000042,함께하는실버복지센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-09-06,A,93,100,100,85,95
34423000186,참편한노인복지센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-06-03,C,73,91,79,58,90
34423000148,아낌없이주는나무 주야간보호센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-05-22,C,65,80,83,68,95
34423000142,큰사랑섬김노인주간보호센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-07-24,A,86,100,100,94,70
34423000044,한마음노인복지센터,주야간보호,2019년 정기평가,충청남도,논산시,2019-09-03,C,65,95,87,67,95
34423000016,충청의료기,복지용구,2019년 정기평가,충청남도,논산시,2019-08-02,B,91,100,75,68,100
34423000161,가족사랑의료기,복지용구,2019년 정기평가,충청남도,논산시,2019-08-29,A,88,100,85,87,100
34425000020,행복한노인복지센터,방문요양,2019년 정기평가,충청남도,계룡시,2019-09-03,A,94,90,100,84,100
34425000048,꽃청춘재가노인복지센터,주야간보호,2019년 정기평가,충청남도,계룡시,2019-07-09,B,72,100,79,93,90
34425000020,행복한노인복지센터,복지용구,2019년 정기평가,충청남도,계룡시,2019-09-03,A,79,100,85,93,100
33611000076,행복요양센터,방문요양,2019년 정기평가,세종특별자치시,,2019-06-28,C,82,60,71,79,100
33611000060,세종사랑복지센터,방문요양,2019년 정기평가,세종특별자치시,,2019-09-10,C,88,80,86,79,100
33611000072,무지개 재가장기요양기관,방문요양,2019년 정기평가,세종특별자치시,,2019-07-31,A,92,100,100,88,100
34473000052,(주)휴먼에듀피아,방문요양,2019년 정기평가,세종특별자치시,,2019-07-04,A,100,90,86,87,100
33611000068,세종시행복노인복지센터,방문요양,2019년 정기평가,세종특별자치시,,2019-07-04,A,91,100,86,84,100
33611000078,조약돌요양복지센터,방문요양,2019년 정기평가,세종특별자치시,,2019-05-10,B,64,90,95,84,100
33611000084,세종한마음노인복지센터,방문요양,2019년 정기평가,세종특별자치시,,2019-06-28,B,61,100,95,87,100
34473000052,(주)휴먼에듀피아,방문목욕,2019년 정기평가,세종특별자치시,,2019-07-04,A,91,100,95,93,100
33611000064,세종방문간호요양센터,방문간호,2019년 정기평가,세종특별자치시,,2019-04-12,C,77,83,73,74,100
33611000089,시니어데이케어센터주은,주야간보호,2019년 정기평가,세종특별자치시,,2019-05-10,A,88,98,83,90,90
33611000082,더 행복주간보호센터,주야간보호,2019년 정기평가,세종특별자치시,,2019-04-05,B,62,91,97,80,97
23611000074,종촌종합복지센터 노인주간보호센터,주야간보호,2019년 정기평가,세종특별자치시,,2019-07-03,A,90,100,97,80,97
24473000008,세종재가노인지원센터,주야간보호,2019년 정기평가,세종특별자치시,,2019-05-02,C,77,84,79,50,85
34476000102,행복노인복지센터,방문요양,2019년 정기평가,충청남도,부여군,2019-07-09,D,60,60,58,64,92
34476000070,은산노인복지센터,방문요양,2019년 정기평가,충청남도,부여군,2019-03-12,A,84,100,95,84,100
34476000042,미션노인복지센터,방문요양,2019년 정기평가,충청남도,부여군,2019-04-15,D,66,85,56,45,92
34476000068,돌봄복지센터,방문요양,2019년 정기평가,충청남도,부여군,2019-09-05,B,76,90,95,80,84
24476000002,동산노인복지센터,방문요양,2019년 정기평가,충청남도,부여군,2019-05-21,A,94,100,100,75,100
24476000002,동산노인복지센터,방문목욕,2019년 정기평가,충청남도,부여군,2019-05-21,B,80,78,100,65,100
34476000042,미션노인복지센터,주야간보호,2019년 정기평가,충청남도,부여군,2019-04-15,D,69,82,79,41,90
34476000084,궁남주야간보호센터,주야간보호,2019년 정기평가,충청남도,부여군,2019-04-01,B,88,93,100,81,95
24476000002,동산노인복지센터,주야간보호,2019년 정기평가,충청남도,부여군,2019-05-21,C,66,83,70,66,100
34476000028,장수약국,복지용구,2019년 정기평가,충청남도,부여군,2019-05-17,B,76,100,85,87,100
34479000056,새생명병설 장기요양센터,방문요양,2019년 정기평가,충청남도,청양군,2019-03-06,A,97,100,91,86,100
34479000058,정산요양원병설 정산요양센터,방문요양,2019년 정기평가,충청남도,청양군,2019-04-04,A,84,100,95,88,100
34479000046,정산칠갑주간보호센터,방문요양,2019년 정기평가,충청남도,청양군,2019-03-06,C,84,80,78,60,92
34479000068,청양100세재가요양센터,방문요양,2019년 정기평가,충청남도,청양군,2019-04-04,B,78,100,78,79,100
34479000070,한마음노인복지센터,방문요양,2019년 정기평가,충청남도,청양군,2019-07-18,B,89,90,82,86,100
34479000070,한마음노인복지센터,방문목욕,2019년 정기평가,충청남도,청양군,2019-07-18,B,90,90,78,84,100
34479000066,청남요양원 부설 재가노인복지센터,주야간보호,2019년 정기평가,충청남도,청양군,2019-07-23,B,81,99,100,75,100
34479000008,청양의료기기ㆍ복지용구사업소,복지용구,2019년 정기평가,충청남도,청양군,2019-07-18,C,63,88,71,50,91
34481000060,9988 노인방문재가센터,방문요양,2019년 정기평가,충청남도,예산군,2019-09-17,A,95,100,95,97,100
34481000028,우리들노인복지센터,방문요양,2019년 정기평가,충청남도,예산군,2019-07-25,A,92,100,95,91,100
34481000136,산성노인복지센터,방문요양,2019년 정기평가,충청남도,예산군,2019-09-20,A,88,100,100,85,98
34481000052,미건주간보호센터,방문요양,2019년 정기평가,충청남도,예산군,2019-08-23,A,85,100,91,85,100
34481000120,한우리노인요양재가복지센터,방문요양,2019년 정기평가,충청남도,예산군,2019-09-17,B,85,75,82,68,92
34481000118,새벽별복지센터,방문요양,2019년 정기평가,충청남도,예산군,2019-03-19,B,89,100,84,82,100
34481000132,꽃산재가복지센터,방문요양,2019년 정기평가,충청남도,예산군,2019-09-20,A,90,90,95,79,98
34481000084,삽교평강노인복지센터,방문요양,2019년 정기평가,충청남도,예산군,2019-03-07,A,91,100,92,88,100
34481000110,태양방문요양센터,방문요양,2019년 정기평가,충청남도,예산군,2019-05-15,C,80,60,70,68,100
34481000114,내포주간보호센터,방문요양,2019년 정기평가,충청남도,예산군,2019-03-26,C,66,90,91,69,100
34481000060,9988 노인방문재가센터,방문목욕,2019년 정기평가,충청남도,예산군,2019-09-17,A,80,100,100,89,100
34481000112,현대실버재가노인복지센터,방문목욕,2019년 정기평가,충청남도,예산군,2019-03-07,B,75,85,100,79,100
34481000052,미건주간보호센터,방문목욕,2019년 정기평가,충청남도,예산군,2019-08-23,B,83,88,69,81,88
34481000092,효사랑노인복지센터,주야간보호,2019년 정기평가,충청남도,예산군,2019-05-15,B,68,93,91,73,90
34481000028,우리들노인복지센터,주야간보호,2019년 정기평가,충청남도,예산군,2019-07-25,B,86,93,100,75,85
34481000108,사랑채요양원,주야간보호,2019년 정기평가,충청남도,예산군,2019-07-12,A,94,100,100,93,97
34481000114,내포주간보호센터,주야간보호,2019년 정기평가,충청남도,예산군,2019-03-26,C,70,91,75,76,95
34481000052,미건주간보호센터,복지용구,2019년 정기평가,충청남도,예산군,2019-08-23,C,73,100,78,50,100
34427000118,365 나눔복지센터,방문요양,2019년 정기평가,충청남도,당진시,2019-03-07,B,86,90,86,68,100
34427000122,하나노인복지센터,방문요양,2019년 정기평가,충청남도,당진시,2019-03-19,C,75,95,69,74,94
34427000112,송원방문요양센터,방문요양,2019년 정기평가,충청남도,당진시,2019-03-07,B,70,90,91,74,100
34427000100,마리아 재가장기요양센터,방문요양,2019년 정기평가,충청남도,당진시,2019-03-26,B,86,100,91,74,94
34427000110,합덕재가노인복지센터,방문요양,2019년 정기평가,충청남도,당진시,2019-05-08,C,65,100,82,69,100
34427000088,육성노인복지센터,방문요양,2019년 정기평가,충청남도,당진시,2019-09-17,A,100,100,100,95,100
34483000036,참 좋은 장기요양센터,방문요양,2019년 정기평가,충청남도,당진시,2019-09-20,A,76,90,100,94,100
34427000108,신평요양센터,방문요양,2019년 정기평가,충청남도,당진시,2019-07-25,C,92,80,71,59,92
34427000130,당진 넘버원 돌봄센터,방문요양,2019년 정기평가,충청남도,당진시,2019-06-07,E,75,50,36,40,92
34427000128,비나리 재가방문센터,방문요양,2019년 정기평가,충청남도,당진시,2019-04-09,D,61,60,52,51,100
34483000048,아름다운 재가요양센터,방문요양,2019년 정기평가,충청남도,당진시,2019-05-08,B,84,100,89,66,100
34483000052,예찬노인복지센터,방문요양,2019년 정기평가,충청남도,당진시,2019-04-16,A,95,100,100,88,96
34483000056,보필노인복지센터,방문요양,2019년 정기평가,충청남도,당진시,2019-08-09,B,76,80,86,82,100
34483000056,보필노인복지센터,방문목욕,2019년 정기평가,충청남도,당진시,2019-08-09,A,95,75,91,97,100
34427000122,하나노인복지센터,주야간보호,2019년 정기평가,충청남도,당진시,2019-03-19,C,93,65,97,65,87
34427000100,마리아 재가장기요양센터,주야간보호,2019년 정기평가,충청남도,당진시,2019-03-26,C,66,100,81,61,100
34427000136,주는사랑요양센터,주야간보호,2019년 정기평가,충청남도,당진시,2019-09-19,C,62,82,70,66,90
34427000088,육성노인복지센터,주야간보호,2019년 정기평가,충청남도,당진시,2019-09-17,B,91,95,100,76,85
34427000108,신평요양센터,주야간보호,2019년 정기평가,충청남도,당진시,2019-07-25,C,77,84,60,57,100
34427000096,9988청춘주간보호센터,주야간보호,2019년 정기평가,충청남도,당진시,2019-05-23,B,76,84,95,84,95
34483000052,예찬노인복지센터,주야간보호,2019년 정기평가,충청남도,당진시,2019-04-16,A,84,100,91,93,100
34483000056,보필노인복지센터,주야간보호,2019년 정기평가,충청남도,당진시,2019-08-09,B,76,89,100,77,97
34483000002,진메디칼,복지용구,2019년 정기평가,충청남도,당진시,2019-08-09,D,85,100,85,43,91
34420000188,미소재가방문센터,방문요양,2019년 정기평가,충청남도,아산시,2019-03-06,B,80,100,91,83,100
34420000048,이화노인전문요양센터,방문요양,2019년 정기평가,충청남도,아산시,2019-09-11,D,59,80,82,60,98
34420000060,아산용화 노인복지센터,방문요양,2019년 정기평가,충청남도,아산시,2019-07-24,A,91,100,100,85,100
34420000142,A+무지개방문요양기관,방문요양,2019년 정기평가,충청남도,아산시,2019-04-01,A,89,80,91,88,100
34420000164,가온재가복지센터,방문요양,2019년 정기평가,충청남도,아산시,2019-07-24,D,69,80,82,45,90
34420000170,둔포한사랑 방문요양기관,방문요양,2019년 정기평가,충청남도,아산시,2019-03-06,E,70,50,43,45,100
34420000166,'한마음방문요양센터,방문요양,2019년 정기평가,충청남도,아산시,2019-09-06,A,91,100,100,86,92
34420000184,SOS행복한재가복지센터,방문요양,2019년 정기평가,충청남도,아산시,2019-05-09,D,67,50,56,52,88
34420000050,둔포장기요양센터,방문요양,2019년 정기평가,충청남도,아산시,2019-07-24,D,82,75,47,61,90
34420000040,평안노인복지센터,방문요양,2019년 정기평가,충청남도,아산시,2019-07-24,A,92,100,100,94,100
34420000200,집으로재가복지센터,방문요양,2019년 정기평가,충청남도,아산시,2019-09-06,B,95,90,95,72,100
34420000102,가정노인복지센터,방문요양,2019년 정기평가,충청남도,아산시,2019-05-09,E,52,80,79,44,94
34420000048,이화노인전문요양센터,방문목욕,2019년 정기평가,충청남도,아산시,2019-09-11,E,47,80,65,67,100
34420000102,가정노인복지센터,방문목욕,2019년 정기평가,충청남도,아산시,2019-05-09,D,69,95,82,79,55
34420000048,이화노인전문요양센터,주야간보호,2019년 정기평가,충청남도,아산시,2019-09-11,E,63,86,83,48,90
24420000192,배방 효담실버케어스,주야간보호,2019년 정기평가,충청남도,아산시,2019-03-25,B,80,98,83,80,90
24420000196,행복노인복지센터,주야간보호,2019년 정기평가,충청남도,아산시,2019-07-10,C,75,91,79,63,90
24420000162,아산설화주간보호센터,주야간보호,2019년 정기평가,충청남도,아산시,2019-08-21,A,87,100,100,81,95
24420000180,요셉재가노인복지센터,주야간보호,2019년 정기평가,충청남도,아산시,2019-08-30,A,80,100,83,94,90
34420000197,배방의료기,복지용구,2019년 정기평가,충청남도,아산시,2019-05-09,E,88,100,64,25,100
34480000048,다사랑재가요양센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-09-19,B,86,100,80,75,88
34480000024,라파재가노인요양센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-03-07,A,91,100,95,81,98
24480000062,샬롬어메니티재가노인복지센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-06-11,C,82,95,56,64,94
34480000096,홍성내포재가요양센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-04-30,C,57,60,76,64,100
24480000002,청로노인종합복지센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-08-09,A,98,100,100,87,100
34480000026,우리재가주간보호센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-03-19,C,76,60,82,65,76
34480000074,은혜로재가노인복지센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-08-08,C,88,50,86,67,92
34480000054,효자방문목욕센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-09-19,B,90,85,82,78,92
34480000092,(A)비지팅엔젤스 홍성예산지점,방문요양,2019년 정기평가,충청남도,홍성군,2019-05-23,B,78,90,86,69,100
34480000086,365홈케어,방문요양,2019년 정기평가,충청남도,홍성군,2019-06-17,E,59,50,63,31,92
34480000034,홍주재가요양센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-05-08,D,70,90,65,78,100
34480000082,가온재가노인복지센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-06-17,B,63,90,91,88,100
34480000088,결성재가복지센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-05-08,D,70,60,52,52,90
34480000008,홍성재가요양서비스센터,방문요양,2019년 정기평가,충청남도,홍성군,2019-04-30,B,94,90,95,85,94
34480000048,다사랑재가요양센터,방문목욕,2019년 정기평가,충청남도,홍성군,2019-09-19,B,77,100,80,79,100
34480000024,라파재가노인요양센터,방문목욕,2019년 정기평가,충청남도,홍성군,2019-03-07,B,95,90,91,73,100
34480000096,홍성내포재가요양센터,방문목욕,2019년 정기평가,충청남도,홍성군,2019-04-30,D,65,58,50,60,100
24480000002,청로노인종합복지센터,방문목욕,2019년 정기평가,충청남도,홍성군,2019-08-09,A,100,100,95,91,100
34480000054,효자방문목욕센터,방문목욕,2019년 정기평가,충청남도,홍성군,2019-09-19,B,84,100,60,76,100
34480000034,홍주재가요양센터,방문목욕,2019년 정기평가,충청남도,홍성군,2019-05-08,D,57,80,78,84,88
34480000082,가온재가노인복지센터,방문목욕,2019년 정기평가,충청남도,홍성군,2019-06-17,A,77,100,95,92,100
34480000010,홍성방문목욕센터,방문목욕,2019년 정기평가,충청남도,홍성군,2019-08-08,E,78,75,34,68,88
34480000008,홍성재가요양서비스센터,방문목욕,2019년 정기평가,충청남도,홍성군,2019-04-30,C,91,80,86,72,100
34480000086,365홈케어,방문간호,2019년 정기평가,충청남도,홍성군,2019-06-17,C,57,67,76,78,88
24480000062,샬롬어메니티재가노인복지센터,주야간보호,2019년 정기평가,충청남도,홍성군,2019-06-11,D,58,58,75,69,95
24480000002,청로노인종합복지센터,주야간보호,2019년 정기평가,충청남도,홍성군,2019-08-09,B,88,95,97,75,87
34480000098,실버스쿨 주야간보호센터,주야간보호,2019년 정기평가,충청남도,홍성군,2019-08-08,A,73,100,89,93,90
34480000040,섬김노인복지센터,주야간보호,2019년 정기평가,충청남도,홍성군,2019-04-30,D,48,100,83,88,80
34480000094,다솜의료기기,복지용구,2019년 정기평가,충청남도,홍성군,2019-03-07,B,80,75,100,87,100
34480000024,라파재가노인요양센터,복지용구,2019년 정기평가,충청남도,홍성군,2019-03-07,A,94,88,100,87,91
34480000052,엔젤복지용구,복지용구,2019년 정기평가,충청남도,홍성군,2019-08-08,E,88,100,85,43,100
34480000008,홍성재가요양서비스센터,복지용구,2019년 정기평가,충청남도,홍성군,2019-04-30,B,79,100,85,100,100
32811000090,가온누리복지센터,방문요양,2019년 정기평가,인천광역시,중구,2019-09-17,C,66,80,56,76,98
32811000006,다온재활복지요양센터,방문요양,2019년 정기평가,인천광역시,중구,2019-08-06,C,88,50,80,68,100
32811000050,큰사랑 재가장기요양센터,방문요양,2019년 정기평가,인천광역시,중구,2019-09-17,A,92,100,91,88,92
32811000050,큰사랑 재가장기요양센터,방문목욕,2019년 정기평가,인천광역시,중구,2019-09-17,B,75,95,75,76,100
32811000100,신포주야간보호센터,주야간보호,2019년 정기평가,인천광역시,중구,2019-08-02,D,61,89,75,76,95
32811000104,인천중부노인주야간보호센터,주야간보호,2019년 정기평가,인천광역시,중구,2019-07-30,A,90,99,100,88,90
32814000028,삼성노인복지센터,방문요양,2019년 정기평가,인천광역시,동구,2019-08-06,D,73,60,60,64,88
22814000025,동구재가노인지원서비스센터,방문요양,2019년 정기평가,인천광역시,동구,2019-04-11,A,100,100,91,91,98
32814000068,동산노인복지센터,방문요양,2019년 정기평가,인천광역시,동구,2019-05-07,B,83,100,70,79,100
32814000058,송현노인복지센터,방문요양,2019년 정기평가,인천광역시,동구,2019-04-16,B,72,80,79,82,100
32814000008,인천재가노인복지센터,방문요양,2019년 정기평가,인천광역시,동구,2019-05-07,B,84,100,86,91,100
32814000040,참사랑재가노인복지센터,방문요양,2019년 정기평가,인천광역시,동구,2019-04-16,B,66,90,82,92,100
